,X,Y,Z
122,18.372,15.518,206.283
123,18.372,15.617,206.283
124,18.372,15.716,206.283
125,18.372,15.815,206.283
126,18.372,15.914,206.283
127,18.372,16.012,206.283
128,18.372,16.111,206.283
129,18.372,16.21,206.283
130,18.372,16.309,206.283
131,18.372,16.408,206.283
132,18.372,16.507,206.283
133,18.372,16.704,206.283
134,18.474,17.122,206.555
135,18.474,17.32,206.555
136,18.474,17.419,206.555
137,18.474,17.518,206.555
138,18.474,17.617,206.555
139,18.474,17.716,206.555
140,18.474,17.815,206.555
141,18.474,17.914,206.555
142,18.474,18.013,206.555
143,18.474,18.112,206.555
144,18.474,18.211,206.555
145,18.474,18.31,206.555
146,18.474,18.409,206.555
147,18.474,18.508,206.555
148,18.474,18.607,206.555
149,18.474,18.706,206.555
150,18.474,18.805,206.555
151,18.474,18.904,206.555
152,18.474,19.102,206.555
153,18.474,19.3,206.555
154,18.577,19.622,206.828
155,18.679,19.648,207.101
156,18.679,19.847,207.101
157,18.679,19.946,207.101
158,18.679,20.045,207.101
159,18.679,20.145,207.101
160,18.679,20.244,207.101
161,18.679,20.343,207.101
162,18.679,20.442,207.101
163,18.679,20.541,207.101
164,18.679,20.641,207.101
165,18.679,20.74,207.101
166,18.782,20.867,207.376
167,18.782,20.966,207.376
168,18.679,21.038,207.101
169,18.679,21.137,207.101
170,18.372,21.152,206.283
171,18.474,21.18,206.555
172,18.679,21.236,207.101
173,18.679,21.335,207.101
174,18.782,21.364,207.376
175,18.782,21.463,207.376
176,18.782,21.562,207.376
177,18.782,21.662,207.376
178,18.782,21.761,207.376
179,18.782,21.86,207.376
180,18.782,21.96,207.376
181,18.782,22.059,207.376
182,18.782,22.159,207.376
183,18.782,22.258,207.376
184,18.782,22.357,207.376
185,18.782,22.556,207.376
186,18.474,22.566,206.555
187,18.577,22.595,206.828
188,18.782,22.655,207.376
189,18.782,22.854,207.376
190,18.782,22.953,207.376
191,18.782,23.152,207.376
192,18.885,23.382,207.651
193,18.885,23.481,207.651
194,18.885,23.68,207.651
195,18.885,23.78,207.651
196,18.885,23.879,207.651
197,18.885,23.979,207.651
198,18.885,24.078,207.651
199,18.885,24.178,207.651
200,18.885,24.277,207.651
201,18.885,24.377,207.651
202,18.885,24.476,207.651
203,18.885,24.576,207.651
204,18.885,24.675,207.651
205,18.885,24.775,207.651
206,18.885,24.874,207.651
207,18.885,24.974,207.651
208,18.885,25.073,207.651
209,18.885,25.173,207.651
210,18.885,25.272,207.651
211,18.885,25.372,207.651
212,18.885,25.471,207.651
213,18.885,25.869,207.651
214,18.989,25.904,207.927
215,18.989,26.103,207.927
216,18.989,26.203,207.927
217,18.989,26.302,207.927
218,18.989,26.402,207.927
219,18.989,26.501,207.927
220,18.989,26.601,207.927
221,18.989,26.701,207.927
222,18.989,26.8,207.927
223,18.989,26.9,207.927
224,18.989,27.0,207.927
225,18.989,27.199,207.927
226,19.093,27.235,208.203
227,19.093,27.335,208.203
228,19.093,27.435,208.203
229,19.093,27.634,208.203
230,18.989,27.797,207.927
231,19.093,27.834,208.203
232,18.989,27.896,207.927
233,18.989,27.996,207.927
234,19.093,28.133,208.203
235,19.093,28.332,208.203
236,19.093,28.432,208.203
237,19.093,28.532,208.203
238,19.093,28.632,208.203
239,19.093,28.731,208.203
240,19.093,28.831,208.203
241,19.093,28.931,208.203
242,19.093,29.031,208.203
243,19.093,29.23,208.203
244,18.989,29.291,207.927
245,18.989,29.391,207.927
246,18.989,29.49,207.927
247,18.989,29.69,207.927
248,19.093,30.128,208.203
249,19.093,30.427,208.203
250,19.093,30.527,208.203
251,19.093,30.627,208.203
252,19.197,30.668,208.481
253,19.197,30.868,208.481
254,19.197,30.967,208.481
255,19.197,31.067,208.481
256,19.197,31.167,208.481
257,19.197,31.267,208.481
258,19.197,31.367,208.481
259,19.197,31.467,208.481
260,19.197,31.567,208.481
261,19.197,31.667,208.481
262,19.197,31.767,208.481
263,19.093,31.824,208.203
264,19.197,31.866,208.481
265,19.093,31.924,208.203
266,19.093,32.024,208.203
267,19.093,32.123,208.203
268,19.093,32.323,208.203
269,19.197,32.366,208.481
270,19.197,32.466,208.481
271,19.197,32.566,208.481
272,19.197,32.766,208.481
273,19.197,32.865,208.481
274,19.197,32.965,208.481
275,19.197,33.065,208.481
276,19.197,33.165,208.481
277,19.197,33.265,208.481
278,19.197,33.365,208.481
279,19.197,33.465,208.481
280,19.197,33.565,208.481
281,19.197,33.665,208.481
282,19.197,33.764,208.481
283,19.197,33.864,208.481
284,19.197,33.964,208.481
285,19.197,34.064,208.481
286,19.197,34.164,208.481
287,19.197,34.264,208.481
288,19.197,34.464,208.481
289,19.301,34.91,208.759
290,19.301,35.11,208.759
291,19.301,35.21,208.759
292,19.301,35.31,208.759
293,19.301,35.51,208.759
294,19.405,35.557,209.037
295,19.405,35.958,209.037
296,19.405,36.058,209.037
297,19.405,36.158,209.037
298,19.405,36.259,209.037
299,19.405,36.359,209.037
300,19.405,36.459,209.037
301,19.405,36.559,209.037
302,19.405,36.659,209.037
303,19.405,36.759,209.037
304,19.405,36.86,209.037
305,19.405,36.96,209.037
306,19.405,37.06,209.037
307,19.405,37.16,209.037
308,19.405,37.26,209.037
309,19.405,37.36,209.037
310,19.405,37.46,209.037
311,19.405,37.561,209.037
312,19.405,37.661,209.037
313,19.405,37.761,209.037
314,19.405,37.861,209.037
315,19.405,37.961,209.037
316,19.405,38.061,209.037
317,19.405,38.162,209.037
318,19.405,38.262,209.037
319,19.405,38.362,209.037
320,19.405,38.462,209.037
321,19.405,38.562,209.037
322,19.405,38.662,209.037
323,19.405,38.763,209.037
324,19.405,38.863,209.037
325,19.405,38.963,209.037
326,19.405,39.063,209.037
327,19.405,39.163,209.037
328,19.405,39.364,209.037
329,19.405,39.564,209.037
330,19.51,39.617,209.317
