,X,Y,Z
72,56.27,9.674,206.011
73,56.27,9.772,206.011
74,56.27,9.871,206.011
75,56.27,9.97,206.011
76,56.27,10.069,206.011
77,56.27,10.167,206.011
78,56.27,10.266,206.011
79,56.27,10.365,206.011
80,56.27,10.463,206.011
81,56.27,10.661,206.011
82,56.27,10.76,206.011
83,56.372,10.774,206.283
84,56.372,10.971,206.283
85,56.27,11.056,206.011
86,56.372,11.07,206.283
87,56.27,11.253,206.011
88,56.372,11.367,206.283
89,56.372,11.564,206.283
90,56.372,11.663,206.283
91,56.372,11.762,206.283
92,56.372,11.861,206.283
93,56.372,11.96,206.283
94,56.372,12.059,206.283
95,56.372,12.158,206.283
96,56.372,12.256,206.283
97,56.372,12.355,206.283
98,56.372,12.454,206.283
99,56.372,12.553,206.283
100,56.372,12.652,206.283
101,56.474,12.668,206.555
102,56.474,12.767,206.555
103,56.474,12.965,206.555
104,56.474,13.163,206.555
105,56.474,13.262,206.555
106,56.474,13.361,206.555
107,56.474,13.46,206.555
108,56.474,13.559,206.555
109,56.474,13.658,206.555
110,56.474,13.757,206.555
111,56.474,13.856,206.555
112,56.474,13.955,206.555
113,56.474,14.054,206.555
114,56.474,14.153,206.555
115,56.474,14.351,206.555
116,56.474,14.648,206.555
117,56.577,14.865,206.828
118,56.577,15.064,206.828
119,56.577,15.262,206.828
120,56.577,15.46,206.828
121,56.577,15.559,206.828
122,56.577,15.757,206.828
123,56.474,15.836,206.555
124,56.474,15.935,206.555
125,56.474,16.033,206.555
126,56.474,16.132,206.555
127,56.474,16.231,206.555
128,56.474,16.33,206.555
129,56.474,16.429,206.555
130,56.474,16.528,206.555
131,56.474,16.726,206.555
132,56.474,17.023,206.555
133,56.577,17.244,206.828
134,56.577,17.442,206.828
135,56.577,17.541,206.828
136,56.577,17.739,206.828
137,56.577,17.839,206.828
138,56.679,18.061,207.101
139,56.679,18.259,207.101
140,56.679,18.358,207.101
141,56.679,18.458,207.101
142,56.679,18.557,207.101
143,56.679,18.656,207.101
144,56.679,18.755,207.101
145,56.679,18.854,207.101
146,56.679,18.954,207.101
147,56.679,19.053,207.101
148,56.679,19.152,207.101
149,56.782,19.376,207.376
150,56.782,19.575,207.376
151,56.782,19.774,207.376
152,56.782,19.873,207.376
153,56.782,20.072,207.376
154,56.782,20.271,207.376
155,56.679,20.442,207.101
156,56.679,20.541,207.101
157,56.679,20.641,207.101
158,56.679,20.839,207.101
159,56.679,20.938,207.101
160,56.782,20.966,207.376
161,56.782,21.364,207.376
162,56.782,21.463,207.376
163,56.885,21.491,207.651
164,56.885,21.69,207.651
165,56.782,21.86,207.376
166,56.782,22.059,207.376
167,56.885,22.188,207.651
168,56.885,22.287,207.651
169,56.885,22.387,207.651
170,56.885,22.486,207.651
171,56.885,22.586,207.651
172,56.885,22.685,207.651
173,56.885,22.785,207.651
174,56.885,22.884,207.651
175,56.885,22.984,207.651
176,56.885,23.083,207.651
177,56.885,23.183,207.651
178,56.885,23.282,207.651
179,56.885,23.382,207.651
180,56.885,23.481,207.651
181,56.885,23.581,207.651
182,56.885,23.68,207.651
183,56.885,23.78,207.651
184,56.885,23.879,207.651
185,56.885,24.078,207.651
186,56.885,24.178,207.651
187,56.885,24.277,207.651
188,56.885,24.377,207.651
189,56.885,24.476,207.651
190,56.989,24.608,207.927
191,56.989,24.708,207.927
192,56.989,24.808,207.927
193,56.989,24.907,207.927
194,56.989,25.007,207.927
195,56.989,25.107,207.927
196,56.989,25.206,207.927
197,56.989,25.306,207.927
198,56.989,25.406,207.927
199,56.989,25.505,207.927
200,56.989,25.605,207.927
201,56.989,25.704,207.927
202,56.989,25.804,207.927
203,56.989,25.904,207.927
204,56.989,26.003,207.927
205,56.989,26.103,207.927
206,56.989,26.203,207.927
207,56.989,26.402,207.927
208,56.989,26.501,207.927
209,57.093,26.636,208.203
210,57.093,26.836,208.203
211,57.093,27.035,208.203
212,57.093,27.135,208.203
213,57.093,27.335,208.203
214,57.093,27.435,208.203
215,57.093,27.534,208.203
216,56.989,27.597,207.927
217,57.093,27.634,208.203
218,57.093,27.834,208.203
219,57.093,27.933,208.203
220,57.093,28.033,208.203
221,57.093,28.133,208.203
222,57.093,28.233,208.203
223,57.093,28.332,208.203
224,57.093,28.432,208.203
225,57.093,28.532,208.203
226,57.093,28.632,208.203
227,57.093,28.731,208.203
228,57.093,28.831,208.203
229,57.093,28.931,208.203
230,57.093,29.131,208.203
231,57.197,29.169,208.481
232,57.197,29.269,208.481
233,57.197,29.369,208.481
234,57.197,29.569,208.481
235,57.197,29.669,208.481
236,57.197,29.769,208.481
237,57.197,29.869,208.481
238,57.197,29.968,208.481
239,57.197,30.068,208.481
240,57.197,30.168,208.481
241,57.197,30.268,208.481
242,57.197,30.368,208.481
243,57.197,30.468,208.481
244,57.197,30.568,208.481
245,57.197,30.668,208.481
246,57.197,30.768,208.481
247,57.197,30.868,208.481
248,57.197,30.967,208.481
249,57.197,31.067,208.481
250,57.197,31.167,208.481
251,57.197,31.267,208.481
252,57.197,31.367,208.481
253,57.197,31.467,208.481
254,57.197,31.567,208.481
255,57.197,31.667,208.481
256,57.197,31.767,208.481
257,57.197,31.866,208.481
258,57.197,32.066,208.481
259,57.301,32.509,208.759
260,57.301,32.709,208.759
261,57.301,32.909,208.759
262,57.405,33.154,209.037
263,57.405,33.354,209.037
264,57.405,33.554,209.037
265,57.405,33.654,209.037
266,57.405,33.754,209.037
267,57.405,33.855,209.037
268,57.405,33.955,209.037
269,57.405,34.055,209.037
270,57.405,34.155,209.037
271,57.405,34.255,209.037
272,57.405,34.355,209.037
273,57.405,34.556,209.037
274,57.405,34.656,209.037
275,57.405,34.856,209.037
276,57.51,35.103,209.317
277,57.51,35.204,209.317
278,57.51,35.404,209.317
279,57.51,35.605,209.317
280,57.405,35.658,209.037
281,57.51,35.705,209.317
282,57.405,35.758,209.037
283,57.405,35.858,209.037
284,57.405,36.058,209.037
285,57.51,36.307,209.317
286,57.51,36.708,209.317
287,57.51,36.808,209.317
288,57.51,36.909,209.317
289,57.51,37.009,209.317
290,57.51,37.109,209.317
291,57.51,37.21,209.317
292,57.51,37.31,209.317
293,57.51,37.41,209.317
294,57.51,37.511,209.317
295,57.51,37.611,209.317
296,57.51,37.711,209.317
297,57.51,37.912,209.317
298,57.51,38.012,209.317
299,57.51,38.213,209.317
300,57.51,38.313,209.317
301,57.615,38.364,209.597
302,57.615,38.565,209.597
303,57.615,38.666,209.597
304,57.615,38.766,209.597
305,57.615,38.866,209.597
306,57.615,38.967,209.597
307,57.615,39.067,209.597
308,57.615,39.168,209.597
309,57.615,39.268,209.597
310,57.615,39.369,209.597
311,57.615,39.569,209.597
