X,Y,Z
39.51,34.502,209.317
39.51,34.602,209.317
39.51,34.702,209.317
39.51,34.803,209.317
39.51,34.903,209.317
39.51,35.003,209.317
39.51,35.103,209.317
39.51,35.204,209.317
39.51,35.304,209.317
39.51,35.404,209.317
39.51,35.505,209.317
39.51,35.605,209.317
39.51,35.705,209.317
39.51,35.806,209.317
39.51,35.906,209.317
39.51,36.006,209.317
39.51,36.106,209.317
39.51,36.508,209.317
39.615,36.556,209.597
39.615,36.657,209.597
39.615,36.858,209.597
39.615,36.958,209.597
39.615,37.059,209.597
39.615,37.159,209.597
39.615,37.26,209.597
39.615,37.36,209.597
39.615,37.46,209.597
39.615,37.561,209.597
39.615,37.661,209.597
39.615,37.762,209.597
39.615,37.862,209.597
39.615,37.963,209.597
39.615,38.063,209.597
39.615,38.163,209.597
39.615,38.264,209.597
39.615,38.364,209.597
39.615,38.465,209.597
39.615,38.565,209.597
39.615,38.766,209.597
39.721,38.918,209.878
39.721,39.12,209.878
39.721,39.22,209.878
39.721,39.321,209.878
39.721,39.421,209.878
39.721,39.522,209.878
39.765,1.275,204.664
39.866,1.375,204.932
39.866,1.473,204.932
39.866,1.571,204.932
39.866,1.669,204.932
39.866,1.768,204.932
39.866,1.866,204.932
39.866,1.964,204.932
39.866,2.062,204.932
39.866,2.16,204.932
39.866,2.258,204.932
39.866,2.357,204.932
39.866,2.553,204.932
39.866,2.651,204.932
39.866,2.749,204.932
39.866,2.848,204.932
39.866,2.946,204.932
39.866,3.044,204.932
39.966,3.048,205.201
39.966,3.146,205.201
39.966,3.245,205.201
39.966,3.343,205.201
39.966,3.441,205.201
39.966,3.54,205.201
39.966,3.638,205.201
39.966,3.736,205.201
39.966,3.835,205.201
39.966,4.031,205.201
40.068,4.233,205.47
40.068,4.332,205.47
40.068,4.529,205.47
40.068,4.627,205.47
40.068,4.726,205.47
40.068,4.824,205.47
40.068,4.923,205.47
40.068,5.021,205.47
40.068,5.12,205.47
40.068,5.218,205.47
40.068,5.316,205.47
40.068,5.415,205.47
40.068,5.513,205.47
40.068,5.612,205.47
40.068,5.71,205.47
40.068,5.809,205.47
40.068,5.907,205.47
40.068,6.006,205.47
40.068,6.104,205.47
40.068,6.203,205.47
40.068,6.301,205.47
40.068,6.399,205.47
40.068,6.498,205.47
40.068,6.596,205.47
40.068,6.695,205.47
40.068,6.793,205.47
40.068,6.892,205.47
40.068,6.99,205.47
40.068,7.089,205.47
40.068,7.482,205.47
40.169,7.492,205.74
40.169,7.689,205.74
40.169,7.788,205.74
40.169,7.887,205.74
40.169,7.985,205.74
40.27,8.094,206.011
40.27,8.292,206.011
40.27,8.39,206.011
40.27,8.489,206.011
40.27,8.588,206.011
40.27,8.687,206.011
40.27,8.785,206.011
40.27,8.884,206.011
40.27,8.983,206.011
40.27,9.081,206.011
40.27,9.18,206.011
40.27,9.279,206.011
40.27,9.378,206.011
40.27,9.476,206.011
40.27,9.575,206.011
40.27,9.674,206.011
40.27,9.772,206.011
40.27,9.871,206.011
40.27,9.97,206.011
40.27,10.069,206.011
40.27,10.167,206.011
40.27,10.266,206.011
40.27,10.463,206.011
40.372,10.477,206.283
40.372,10.576,206.283
40.372,10.774,206.283
40.372,10.873,206.283
40.372,10.971,206.283
40.372,11.07,206.283
40.372,11.169,206.283
40.372,11.268,206.283
40.372,11.367,206.283
40.372,11.564,206.283
40.474,11.679,206.555
40.474,11.778,206.555
40.474,11.877,206.555
40.474,11.976,206.555
40.474,12.075,206.555
40.474,12.174,206.555
40.474,12.273,206.555
40.474,12.372,206.555
40.474,12.47,206.555
40.474,12.569,206.555
40.474,12.668,206.555
40.474,12.767,206.555
40.474,12.866,206.555
40.474,12.965,206.555
40.474,13.064,206.555
40.474,13.163,206.555
40.474,13.262,206.555
40.474,13.361,206.555
40.474,13.46,206.555
40.474,13.559,206.555
40.474,13.658,206.555
40.474,13.757,206.555
40.474,13.856,206.555
40.474,13.955,206.555
40.474,14.054,206.555
40.474,14.153,206.555
40.474,14.252,206.555
40.474,14.351,206.555
40.474,14.45,206.555
40.474,14.549,206.555
40.474,14.648,206.555
40.474,14.747,206.555
40.474,14.846,206.555
40.474,14.945,206.555
40.474,15.044,206.555
40.474,15.143,206.555
40.474,15.242,206.555
40.474,15.341,206.555
40.474,15.44,206.555
40.474,15.539,206.555
40.474,15.638,206.555
40.474,15.737,206.555
40.474,15.935,206.555
40.474,16.033,206.555
40.474,16.132,206.555
40.474,16.33,206.555
40.474,16.528,206.555
40.577,16.55,206.828
40.577,16.649,206.828
40.679,16.771,207.101
40.679,16.969,207.101
40.679,17.167,207.101
40.679,17.267,207.101
40.679,17.366,207.101
40.679,17.465,207.101
40.679,17.564,207.101
40.679,17.664,207.101
40.679,17.763,207.101
40.679,17.862,207.101
40.679,17.961,207.101
40.679,18.061,207.101
40.679,18.16,207.101
40.679,18.259,207.101
40.679,18.656,207.101
40.782,18.681,207.376
40.782,18.78,207.376
40.782,18.979,207.376
40.782,19.078,207.376
40.782,19.178,207.376
40.782,19.277,207.376
40.782,19.376,207.376
40.782,19.476,207.376
40.782,19.575,207.376
40.782,19.674,207.376
40.782,19.774,207.376
40.782,19.873,207.376
40.782,19.972,207.376
40.782,20.072,207.376
40.782,20.171,207.376
40.782,20.271,207.376
40.782,20.37,207.376
40.782,20.469,207.376
40.782,20.569,207.376
40.782,20.668,207.376
40.782,20.767,207.376
40.782,20.867,207.376
40.782,20.966,207.376
40.782,21.065,207.376
40.782,21.165,207.376
40.782,21.264,207.376
40.782,21.364,207.376
40.782,21.463,207.376
40.782,21.562,207.376
40.782,21.662,207.376
40.782,21.761,207.376
40.782,21.86,207.376
40.782,21.96,207.376
40.782,22.059,207.376
40.782,22.159,207.376
40.782,22.258,207.376
40.885,22.387,207.651
40.885,22.486,207.651
40.885,22.785,207.651
40.885,22.884,207.651
40.885,23.083,207.651
40.885,23.183,207.651
40.989,23.413,207.927
40.989,23.513,207.927
40.989,23.712,207.927
40.989,23.811,207.927
41.093,23.843,208.203
41.093,23.943,208.203
41.093,24.043,208.203
41.093,24.142,208.203
41.093,24.242,208.203
41.093,24.342,208.203
41.093,24.442,208.203
41.093,24.541,208.203
41.093,24.641,208.203
41.093,24.741,208.203
41.093,24.841,208.203
41.093,24.94,208.203
41.093,25.04,208.203
41.093,25.14,208.203
41.093,25.24,208.203
41.093,25.34,208.203
41.093,25.439,208.203
41.093,25.539,208.203
41.093,25.639,208.203
41.093,25.838,208.203
41.197,25.873,208.481
41.197,25.973,208.481
41.197,26.073,208.481
41.093,26.138,208.203
41.197,26.172,208.481
41.093,26.237,208.203
41.093,26.337,208.203
41.093,26.437,208.203
41.093,26.537,208.203
41.093,26.636,208.203
41.093,26.736,208.203
41.093,26.836,208.203
41.093,26.936,208.203
41.093,27.035,208.203
41.093,27.135,208.203
41.093,27.235,208.203
41.093,27.335,208.203
41.093,27.435,208.203
41.093,27.534,208.203
41.093,27.634,208.203
41.093,27.734,208.203
41.093,27.834,208.203
41.197,27.871,208.481
41.197,27.971,208.481
41.197,28.07,208.481
41.197,28.17,208.481
41.197,28.27,208.481
41.197,28.37,208.481
41.197,28.47,208.481
41.197,28.57,208.481
41.197,28.67,208.481
41.197,28.77,208.481
41.197,28.87,208.481
41.197,28.97,208.481
41.197,29.069,208.481
41.197,29.169,208.481
41.197,29.269,208.481
41.197,29.369,208.481
41.197,29.469,208.481
41.197,29.569,208.481
41.197,29.769,208.481
41.301,30.008,208.759
41.301,30.108,208.759
41.301,30.309,208.759
41.301,30.409,208.759
41.301,30.509,208.759
41.301,30.609,208.759
41.301,30.709,208.759
41.301,30.809,208.759
41.301,30.909,208.759
41.301,31.009,208.759
41.301,31.109,208.759
41.301,31.209,208.759
41.197,31.267,208.481
41.197,31.367,208.481
41.197,31.467,208.481
41.301,31.709,208.759
41.301,31.809,208.759
41.301,32.009,208.759
41.301,32.109,208.759
41.301,32.209,208.759
41.301,32.309,208.759
41.301,32.409,208.759
41.301,32.509,208.759
41.301,32.609,208.759
41.301,32.709,208.759
41.301,32.909,208.759
41.301,33.209,208.759
41.405,33.454,209.037
41.405,33.654,209.037
41.405,33.754,209.037
41.405,33.855,209.037
41.405,33.955,209.037
41.405,34.055,209.037
41.405,34.155,209.037
41.405,34.255,209.037
41.405,34.355,209.037
41.405,34.456,209.037
41.51,34.602,209.317
41.51,34.803,209.317
41.51,35.003,209.317
41.51,35.103,209.317
41.51,35.204,209.317
41.51,35.304,209.317
41.51,35.404,209.317
41.51,35.505,209.317
41.51,35.605,209.317
41.51,35.705,209.317
41.51,35.806,209.317
41.51,35.906,209.317
41.51,36.006,209.317
41.51,36.106,209.317
41.51,36.307,209.317
41.51,36.407,209.317
41.51,36.508,209.317
41.51,36.608,209.317
41.51,36.708,209.317
41.51,36.808,209.317
41.615,36.858,209.597
41.615,36.958,209.597
41.615,37.059,209.597
41.615,37.159,209.597
41.615,37.26,209.597
41.615,37.36,209.597
41.615,37.46,209.597
41.615,37.561,209.597
41.615,37.661,209.597
41.615,37.762,209.597
41.615,37.862,209.597
41.615,37.963,209.597
41.615,38.063,209.597
41.615,38.163,209.597
41.615,38.264,209.597
41.615,38.364,209.597
41.615,38.465,209.597
41.615,38.565,209.597
41.615,38.666,209.597
41.615,38.766,209.597
41.615,38.866,209.597
41.615,38.967,209.597
41.615,39.067,209.597
41.615,39.168,209.597
41.615,39.268,209.597
41.615,39.369,209.597
41.765,1.471,204.664
41.866,1.473,204.932
41.866,1.571,204.932
41.866,1.669,204.932
41.866,1.768,204.932
41.866,1.866,204.932
41.866,1.964,204.932
41.866,2.062,204.932
41.866,2.16,204.932
41.866,2.258,204.932
41.866,2.357,204.932
41.765,2.452,204.664
41.866,2.553,204.932
41.866,2.651,204.932
41.866,2.749,204.932
41.866,2.946,204.932
41.966,2.95,205.201
41.966,3.146,205.201
41.966,3.245,205.201
41.966,3.343,205.201
41.966,3.441,205.201
41.966,3.54,205.201
41.966,3.638,205.201
41.966,3.736,205.201
41.966,3.835,205.201
41.966,3.933,205.201
41.966,4.031,205.201
41.966,4.13,205.201
41.966,4.228,205.201
41.966,4.326,205.201
41.966,4.425,205.201
41.966,4.523,205.201
41.966,4.621,205.201
41.966,4.72,205.201
41.966,4.818,205.201
41.966,4.916,205.201
41.966,5.014,205.201
41.966,5.113,205.201
41.966,5.211,205.201
41.966,5.309,205.201
41.966,5.408,205.201
41.966,5.506,205.201
42.068,5.612,205.47
42.068,5.71,205.47
42.068,6.006,205.47
42.068,6.104,205.47
42.068,6.301,205.47
42.068,6.596,205.47
42.169,6.802,205.74
42.169,7.098,205.74
42.169,7.196,205.74
42.169,7.295,205.74
42.169,7.394,205.74
42.169,7.492,205.74
42.169,7.591,205.74
42.169,7.689,205.74
42.169,7.788,205.74
42.169,7.887,205.74
42.169,7.985,205.74
42.169,8.084,205.74
42.169,8.182,205.74
42.169,8.281,205.74
42.169,8.379,205.74
42.169,8.478,205.74
42.169,8.577,205.74
42.169,8.675,205.74
42.169,8.774,205.74
42.169,8.971,205.74
42.169,9.168,205.74
42.27,9.279,206.011
42.27,9.476,206.011
42.27,9.575,206.011
42.27,9.674,206.011
42.27,9.772,206.011
42.27,9.871,206.011
42.27,9.97,206.011
42.27,10.069,206.011
42.27,10.167,206.011
42.27,10.266,206.011
42.27,10.365,206.011
42.372,10.477,206.283
42.372,10.576,206.283
42.372,10.675,206.283
42.372,10.873,206.283
42.372,10.971,206.283
42.372,11.07,206.283
42.372,11.169,206.283
42.372,11.268,206.283
42.372,11.367,206.283
42.372,11.466,206.283
42.372,11.564,206.283
42.372,11.663,206.283
42.372,11.762,206.283
42.372,11.861,206.283
42.372,11.96,206.283
42.372,12.158,206.283
42.372,12.256,206.283
42.372,12.454,206.283
42.474,12.569,206.555
42.474,12.668,206.555
42.474,12.767,206.555
42.474,12.866,206.555
42.474,12.965,206.555
42.474,13.064,206.555
42.474,13.163,206.555
42.474,13.262,206.555
42.474,13.361,206.555
42.474,13.46,206.555
42.474,13.559,206.555
42.474,13.658,206.555
42.474,13.757,206.555
42.474,13.856,206.555
42.474,13.955,206.555
42.474,14.054,206.555
42.474,14.153,206.555
42.474,14.252,206.555
42.474,14.351,206.555
42.474,14.45,206.555
42.474,14.549,206.555
42.474,14.648,206.555
42.474,14.747,206.555
42.474,14.846,206.555
42.474,14.945,206.555
42.474,15.143,206.555
42.474,15.44,206.555
42.577,15.658,206.828
42.577,15.856,206.828
42.577,15.956,206.828
42.577,16.055,206.828
42.577,16.154,206.828
42.577,16.253,206.828
42.577,16.352,206.828
42.577,16.451,206.828
42.577,16.55,206.828
42.577,16.649,206.828
42.577,16.748,206.828
42.577,16.847,206.828
42.577,17.046,206.828
42.679,17.167,207.101
42.679,17.366,207.101
42.679,17.465,207.101
42.679,17.564,207.101
42.679,17.664,207.101
42.679,17.763,207.101
42.679,17.862,207.101
42.679,17.961,207.101
42.679,18.061,207.101
42.679,18.16,207.101
42.679,18.259,207.101
42.679,18.358,207.101
42.679,18.458,207.101
42.679,18.557,207.101
42.679,18.656,207.101
42.679,18.755,207.101
42.679,18.854,207.101
42.679,18.954,207.101
42.679,19.053,207.101
42.679,19.251,207.101
42.679,19.351,207.101
42.679,19.549,207.101
42.679,19.648,207.101
42.782,19.674,207.376
42.782,19.873,207.376
42.782,19.972,207.376
42.782,20.072,207.376
42.782,20.171,207.376
42.782,20.271,207.376
42.782,20.37,207.376
42.782,20.469,207.376
42.782,20.569,207.376
42.782,20.668,207.376
42.782,20.767,207.376
42.782,20.867,207.376
42.782,20.966,207.376
42.782,21.065,207.376
42.782,21.165,207.376
42.782,21.264,207.376
42.782,21.364,207.376
42.782,21.463,207.376
42.782,21.562,207.376
42.782,21.662,207.376
42.782,21.761,207.376
42.782,21.86,207.376
42.782,21.96,207.376
42.782,22.059,207.376
42.782,22.159,207.376
42.782,22.258,207.376
42.782,22.357,207.376
42.782,22.457,207.376
42.782,22.556,207.376
42.782,22.655,207.376
42.782,22.755,207.376
42.782,22.854,207.376
42.782,22.953,207.376
42.782,23.053,207.376
42.885,23.183,207.651
42.885,23.282,207.651
42.885,23.581,207.651
42.885,23.68,207.651
42.885,23.879,207.651
42.885,23.979,207.651
42.989,24.21,207.927
42.989,24.31,207.927
42.989,24.509,207.927
42.989,24.608,207.927
43.093,24.641,208.203
43.093,24.841,208.203
43.093,24.94,208.203
43.093,25.04,208.203
42.989,25.107,207.927
42.989,25.206,207.927
42.989,25.505,207.927
43.093,25.639,208.203
43.093,25.838,208.203
43.093,25.938,208.203
43.093,26.138,208.203
43.093,26.237,208.203
43.093,26.337,208.203
43.093,26.437,208.203
43.093,26.537,208.203
43.093,26.636,208.203
43.093,26.736,208.203
43.093,26.836,208.203
43.093,26.936,208.203
43.093,27.035,208.203
43.093,27.135,208.203
43.093,27.235,208.203
43.093,27.335,208.203
43.093,27.435,208.203
43.093,27.534,208.203
43.093,27.634,208.203
43.093,27.734,208.203
43.093,27.834,208.203
43.093,27.933,208.203
43.093,28.033,208.203
43.093,28.133,208.203
43.093,28.233,208.203
43.093,28.332,208.203
43.093,28.432,208.203
43.093,28.532,208.203
43.093,28.632,208.203
43.197,28.67,208.481
43.197,28.77,208.481
43.197,28.97,208.481
43.197,29.169,208.481
43.301,29.308,208.759
43.301,29.408,208.759
43.301,29.608,208.759
43.301,29.708,208.759
43.301,29.808,208.759
43.301,29.908,208.759
43.301,30.008,208.759
43.301,30.108,208.759
43.301,30.208,208.759
43.301,30.309,208.759
43.301,30.409,208.759
43.301,30.509,208.759
43.301,30.609,208.759
43.301,30.709,208.759
43.301,30.809,208.759
43.301,30.909,208.759
43.301,31.009,208.759
43.301,31.109,208.759
43.301,31.209,208.759
43.301,31.309,208.759
43.405,31.451,209.037
43.405,31.751,209.037
43.301,31.809,208.759
43.301,31.909,208.759
43.301,32.009,208.759
43.301,32.109,208.759
43.301,32.209,208.759
43.301,32.309,208.759
43.301,32.409,208.759
43.301,32.509,208.759
43.301,32.609,208.759
43.301,32.709,208.759
43.301,32.909,208.759
43.301,33.209,208.759
43.405,33.454,209.037
43.405,33.754,209.037
43.405,33.855,209.037
43.405,34.055,209.037
43.51,34.301,209.317
43.51,34.401,209.317
43.51,34.502,209.317
43.51,34.602,209.317
43.51,35.003,209.317
43.405,35.157,209.037
43.405,35.257,209.037
43.51,35.404,209.317
43.51,35.605,209.317
43.51,35.806,209.317
43.51,35.906,209.317
43.51,36.006,209.317
43.51,36.106,209.317
43.51,36.207,209.317
43.51,36.307,209.317
43.51,36.407,209.317
43.51,36.508,209.317
43.51,36.608,209.317
43.51,36.708,209.317
43.51,36.808,209.317
43.51,36.909,209.317
43.51,37.109,209.317
43.51,37.21,209.317
43.51,37.41,209.317
43.51,37.511,209.317
43.615,37.561,209.597
43.615,37.762,209.597
43.615,37.862,209.597
43.615,37.963,209.597
43.615,38.063,209.597
43.615,38.163,209.597
43.615,38.264,209.597
43.615,38.364,209.597
43.615,38.465,209.597
43.615,38.565,209.597
43.615,38.666,209.597
43.615,39.067,209.597
43.721,39.321,209.878
43.721,39.421,209.878
43.721,39.522,209.878
43.765,1.275,204.664
43.765,1.471,204.664
43.765,1.569,204.664
43.866,1.669,204.932
43.866,1.866,204.932
43.866,2.062,204.932
43.866,2.16,204.932
43.866,2.258,204.932
43.866,2.357,204.932
43.866,2.455,204.932
43.966,2.655,205.201
43.966,2.851,205.201
43.966,3.048,205.201
43.966,3.146,205.201
43.966,3.245,205.201
43.966,3.343,205.201
43.966,3.441,205.201
43.966,3.54,205.201
43.966,3.638,205.201
43.966,3.736,205.201
43.966,3.835,205.201
43.966,3.933,205.201
43.966,4.031,205.201
43.966,4.13,205.201
43.966,4.228,205.201
43.966,4.326,205.201
43.966,4.425,205.201
43.966,4.523,205.201
43.966,4.621,205.201
43.966,4.72,205.201
43.966,4.818,205.201
43.966,4.916,205.201
43.966,5.014,205.201
43.966,5.113,205.201
43.966,5.211,205.201
43.966,5.309,205.201
43.966,5.408,205.201
43.966,5.506,205.201
43.966,5.604,205.201
43.966,5.998,205.201
44.068,6.203,205.47
44.068,6.301,205.47
44.068,6.498,205.47
44.068,6.695,205.47
44.068,6.793,205.47
44.068,6.99,205.47
44.169,7.098,205.74
44.169,7.295,205.74
44.169,7.394,205.74
44.068,7.581,205.47
44.068,7.778,205.47
44.169,7.887,205.74
44.169,7.985,205.74
44.169,8.084,205.74
44.169,8.182,205.74
44.169,8.281,205.74
44.169,8.379,205.74
44.169,8.478,205.74
44.169,8.577,205.74
44.169,8.675,205.74
44.169,8.774,205.74
44.169,8.872,205.74
44.169,8.971,205.74
44.169,9.07,205.74
44.169,9.168,205.74
44.169,9.267,205.74
44.169,9.365,205.74
44.169,9.562,205.74
44.169,9.661,205.74
44.27,9.772,206.011
44.27,9.97,206.011
44.27,10.167,206.011
44.27,10.365,206.011
44.27,10.463,206.011
44.27,10.562,206.011
44.372,10.576,206.283
44.372,10.774,206.283
44.372,10.873,206.283
44.372,10.971,206.283
44.372,11.07,206.283
44.372,11.169,206.283
44.372,11.268,206.283
44.372,11.367,206.283
44.372,11.466,206.283
44.372,11.564,206.283
44.372,11.663,206.283
44.372,11.762,206.283
44.372,11.861,206.283
44.372,11.96,206.283
44.372,12.059,206.283
44.372,12.158,206.283
44.372,12.256,206.283
44.372,12.355,206.283
44.372,12.454,206.283
44.372,12.553,206.283
44.372,12.652,206.283
44.372,12.751,206.283
44.372,12.849,206.283
44.372,12.948,206.283
44.372,13.047,206.283
44.372,13.146,206.283
44.372,13.245,206.283
44.372,13.344,206.283
44.372,13.541,206.283
44.474,13.658,206.555
44.474,13.856,206.555
44.474,14.054,206.555
44.474,14.153,206.555
44.474,14.252,206.555
44.474,14.351,206.555
44.474,14.45,206.555
44.474,14.549,206.555
44.474,14.648,206.555
44.474,14.747,206.555
44.474,14.846,206.555
44.474,14.945,206.555
44.577,15.064,206.828
44.577,15.262,206.828
44.577,15.361,206.828
44.474,15.638,206.555
44.474,15.737,206.555
44.577,15.856,206.828
44.577,16.055,206.828
44.577,16.154,206.828
44.577,16.352,206.828
44.577,16.55,206.828
44.577,16.748,206.828
44.577,16.847,206.828
44.577,17.145,206.828
44.577,17.244,206.828
44.679,17.366,207.101
44.679,17.465,207.101
44.679,17.664,207.101
44.577,17.739,206.828
44.577,17.938,206.828
44.577,18.037,206.828
44.577,18.136,206.828
44.577,18.235,206.828
44.577,18.433,206.828
44.679,18.557,207.101
44.679,18.755,207.101
44.679,18.854,207.101
44.679,18.954,207.101
44.782,18.979,207.376
44.782,19.078,207.376
44.782,19.178,207.376
44.782,19.277,207.376
44.782,19.376,207.376
44.782,19.476,207.376
44.782,19.575,207.376
44.782,19.674,207.376
44.782,19.774,207.376
44.782,19.873,207.376
44.782,19.972,207.376
44.782,20.072,207.376
44.782,20.171,207.376
44.782,20.271,207.376
44.782,20.37,207.376
44.782,20.469,207.376
44.782,20.569,207.376
44.782,20.668,207.376
44.782,20.767,207.376
44.782,20.867,207.376
44.782,20.966,207.376
44.782,21.065,207.376
44.782,21.165,207.376
44.782,21.264,207.376
44.782,21.364,207.376
44.782,21.463,207.376
44.782,21.562,207.376
44.885,21.79,207.651
44.885,21.989,207.651
44.885,22.088,207.651
44.885,22.287,207.651
44.885,22.387,207.651
44.885,22.486,207.651
44.885,22.586,207.651
44.885,22.685,207.651
44.885,22.785,207.651
44.885,22.884,207.651
44.885,22.984,207.651
44.885,23.083,207.651
44.885,23.183,207.651
44.885,23.282,207.651
44.885,23.382,207.651
44.885,23.481,207.651
44.885,23.581,207.651
44.885,23.68,207.651
44.885,23.78,207.651
44.885,23.879,207.651
44.885,24.277,207.651
44.989,24.31,207.927
44.989,24.509,207.927
44.989,24.608,207.927
44.989,24.708,207.927
44.989,24.808,207.927
44.989,24.907,207.927
44.989,25.007,207.927
44.989,25.107,207.927
44.989,25.206,207.927
44.989,25.306,207.927
44.989,25.406,207.927
44.989,25.505,207.927
44.989,25.605,207.927
44.989,25.704,207.927
44.989,25.804,207.927
44.989,25.904,207.927
44.989,26.003,207.927
44.989,26.103,207.927
44.989,26.203,207.927
44.989,26.302,207.927
44.989,26.402,207.927
45.093,26.537,208.203
45.093,26.736,208.203
45.093,26.836,208.203
45.093,26.936,208.203
45.093,27.035,208.203
45.093,27.135,208.203
45.093,27.235,208.203
45.093,27.335,208.203
45.093,27.435,208.203
45.093,27.534,208.203
45.093,27.634,208.203
45.093,27.734,208.203
45.093,27.834,208.203
44.989,27.896,207.927
45.093,27.933,208.203
44.989,28.096,207.927
44.989,28.295,207.927
45.093,28.432,208.203
45.093,28.532,208.203
45.093,28.632,208.203
45.093,28.731,208.203
45.093,28.931,208.203
45.197,28.97,208.481
45.197,29.069,208.481
45.197,29.269,208.481
45.197,29.369,208.481
45.197,29.469,208.481
45.197,29.569,208.481
45.197,29.669,208.481
45.197,29.769,208.481
45.197,29.869,208.481
45.197,29.968,208.481
45.197,30.068,208.481
45.197,30.168,208.481
45.197,30.268,208.481
45.197,30.368,208.481
45.197,30.468,208.481
45.197,30.568,208.481
45.197,30.668,208.481
45.197,30.768,208.481
45.197,30.868,208.481
45.197,30.967,208.481
45.197,31.067,208.481
45.197,31.167,208.481
45.197,31.367,208.481
45.197,31.567,208.481
45.301,31.709,208.759
45.301,31.809,208.759
45.301,32.009,208.759
45.301,32.109,208.759
45.301,32.209,208.759
45.301,32.309,208.759
45.301,32.409,208.759
45.301,32.509,208.759
45.301,32.609,208.759
45.301,32.709,208.759
45.301,32.809,208.759
45.301,33.009,208.759
45.301,33.209,208.759
45.301,33.309,208.759
45.301,33.409,208.759
45.405,33.454,209.037
45.405,33.654,209.037
45.405,33.754,209.037
45.405,33.855,209.037
45.405,33.955,209.037
45.405,34.055,209.037
45.405,34.155,209.037
45.405,34.255,209.037
45.405,34.355,209.037
45.405,34.556,209.037
45.405,34.656,209.037
45.405,34.956,209.037
45.405,35.057,209.037
45.51,35.204,209.317
45.51,35.304,209.317
45.51,35.404,209.317
45.51,35.505,209.317
45.51,35.605,209.317
45.51,35.705,209.317
45.51,35.806,209.317
45.51,35.906,209.317
45.51,36.006,209.317
45.51,36.106,209.317
45.51,36.207,209.317
45.51,36.307,209.317
45.51,36.407,209.317
45.51,36.508,209.317
45.51,36.608,209.317
45.51,36.708,209.317
45.51,36.808,209.317
45.51,36.909,209.317
45.51,37.009,209.317
45.615,37.26,209.597
45.615,37.46,209.597
45.615,37.661,209.597
45.615,37.762,209.597
45.615,37.862,209.597
45.615,37.963,209.597
45.615,38.063,209.597
45.615,38.163,209.597
45.615,38.264,209.597
45.615,38.364,209.597
45.615,38.465,209.597
45.51,38.514,209.317
45.51,38.714,209.317
45.51,38.915,209.317
45.615,38.967,209.597
45.615,39.067,209.597
45.615,39.268,209.597
45.615,39.369,209.597
45.615,39.569,209.597
45.665,1.371,204.397
45.765,1.373,204.664
45.765,1.471,204.664
45.866,1.473,204.932
45.866,1.571,204.932
45.866,1.669,204.932
45.866,1.768,204.932
45.866,1.866,204.932
45.866,1.964,204.932
45.866,2.062,204.932
45.866,2.16,204.932
45.866,2.258,204.932
45.866,2.357,204.932
45.866,2.455,204.932
45.866,2.553,204.932
45.866,2.651,204.932
45.866,2.749,204.932
45.866,2.848,204.932
45.866,2.946,204.932
45.866,3.044,204.932
45.866,3.142,204.932
45.866,3.339,204.932
45.866,3.437,204.932
45.966,3.441,205.201
45.966,3.835,205.201
45.966,3.933,205.201
45.966,4.031,205.201
45.966,4.13,205.201
45.966,4.228,205.201
45.966,4.326,205.201
45.966,4.425,205.201
45.966,4.523,205.201
45.966,4.621,205.201
45.966,4.72,205.201
46.068,4.824,205.47
46.068,4.923,205.47
46.068,5.218,205.47
46.068,5.316,205.47
46.068,5.513,205.47
46.068,5.612,205.47
46.068,5.71,205.47
46.068,5.809,205.47
46.068,5.907,205.47
46.068,6.006,205.47
46.068,6.104,205.47
46.068,6.203,205.47
46.068,6.301,205.47
46.068,6.596,205.47
46.169,6.802,205.74
46.169,7.098,205.74
46.169,7.196,205.74
46.169,7.295,205.74
46.169,7.394,205.74
46.169,7.492,205.74
46.169,7.591,205.74
46.169,7.689,205.74
46.169,7.788,205.74
46.169,7.887,205.74
46.169,7.985,205.74
46.169,8.084,205.74
46.169,8.182,205.74
46.169,8.281,205.74
46.169,8.379,205.74
46.169,8.478,205.74
46.169,8.577,205.74
46.169,8.675,205.74
46.169,8.872,205.74
46.27,9.279,206.011
46.27,9.476,206.011
46.27,9.575,206.011
46.27,9.674,206.011
46.27,9.772,206.011
46.27,9.871,206.011
46.27,9.97,206.011
46.27,10.069,206.011
46.27,10.167,206.011
46.27,10.266,206.011
46.27,10.365,206.011
46.27,10.463,206.011
46.27,10.661,206.011
46.27,10.76,206.011
46.372,10.774,206.283
46.372,10.971,206.283
46.372,11.07,206.283
46.27,11.154,206.011
46.372,11.169,206.283
46.27,11.352,206.011
46.372,11.466,206.283
46.372,11.564,206.283
46.372,11.663,206.283
46.372,11.861,206.283
46.372,11.96,206.283
46.372,12.059,206.283
46.372,12.158,206.283
46.372,12.256,206.283
46.372,12.355,206.283
46.372,12.454,206.283
46.372,12.553,206.283
46.372,12.751,206.283
46.474,12.866,206.555
46.474,13.064,206.555
46.474,13.262,206.555
46.474,13.361,206.555
46.474,13.46,206.555
46.474,13.559,206.555
46.474,13.658,206.555
46.474,13.757,206.555
46.474,13.856,206.555
46.474,13.955,206.555
46.474,14.054,206.555
46.474,14.153,206.555
46.474,14.252,206.555
46.474,14.351,206.555
46.474,14.45,206.555
46.474,14.549,206.555
46.474,14.648,206.555
46.474,14.747,206.555
46.474,14.846,206.555
46.474,14.945,206.555
46.474,15.242,206.555
46.577,15.46,206.828
46.577,15.757,206.828
46.577,15.856,206.828
46.577,15.956,206.828
