,X,Y,Z
268,15.093,31.924,208.203
269,15.093,32.024,208.203
270,15.093,32.123,208.203
271,15.093,32.323,208.203
272,15.197,32.366,208.481
273,15.197,32.466,208.481
274,15.197,32.566,208.481
275,15.197,32.766,208.481
276,15.197,32.865,208.481
277,15.197,32.965,208.481
278,15.197,33.065,208.481
279,15.197,33.165,208.481
280,15.197,33.265,208.481
281,15.197,33.365,208.481
282,15.197,33.465,208.481
283,15.197,33.565,208.481
284,15.197,33.764,208.481
285,14.989,33.874,207.927
286,15.093,33.919,208.203
287,15.197,33.964,208.481
288,15.301,34.11,208.759
289,15.301,34.21,208.759
290,15.301,34.41,208.759
291,15.301,34.51,208.759
292,15.301,34.61,208.759
293,15.301,34.71,208.759
294,15.301,34.81,208.759
295,15.301,34.91,208.759
296,15.301,35.01,208.759
297,15.301,35.11,208.759
298,15.301,35.21,208.759
299,15.301,35.31,208.759
300,15.301,35.41,208.759
301,15.301,35.51,208.759
302,15.301,35.61,208.759
303,15.301,35.71,208.759
304,15.301,35.81,208.759
305,15.301,35.91,208.759
306,15.301,36.11,208.759
307,15.405,36.359,209.037
308,15.405,36.559,209.037
309,15.405,36.759,209.037
310,15.405,36.86,209.037
311,15.405,36.96,209.037
312,15.405,37.16,209.037
313,15.405,37.26,209.037
314,15.51,37.511,209.317
315,15.51,37.711,209.317
316,15.51,37.811,209.317
317,15.51,37.912,209.317
318,15.51,38.012,209.317
319,15.51,38.112,209.317
320,15.51,38.213,209.317
321,15.51,38.313,209.317
322,15.51,38.413,209.317
323,15.51,38.514,209.317
324,15.51,38.614,209.317
325,15.51,38.714,209.317
326,15.51,38.814,209.317
327,15.51,38.915,209.317
328,15.51,39.015,209.317
329,15.51,39.115,209.317
330,15.51,39.216,209.317
331,15.615,39.369,209.597
332,15.615,39.569,209.597
