,X,Y,Z
147,52.782,19.376,207.376
148,52.782,19.476,207.376
149,52.782,19.575,207.376
150,52.782,19.674,207.376
151,52.782,19.774,207.376
152,52.782,19.873,207.376
153,52.782,19.972,207.376
154,52.782,20.072,207.376
155,52.782,20.171,207.376
156,52.782,20.271,207.376
157,52.782,20.37,207.376
158,52.782,20.469,207.376
159,52.782,20.569,207.376
160,52.782,20.668,207.376
161,52.782,20.767,207.376
162,52.782,20.867,207.376
163,52.782,20.966,207.376
164,52.782,21.065,207.376
165,52.782,21.165,207.376
166,52.782,21.264,207.376
167,52.782,21.364,207.376
168,52.782,21.463,207.376
169,52.782,21.562,207.376
170,52.885,21.79,207.651
171,52.885,21.989,207.651
172,52.885,22.088,207.651
173,52.885,22.287,207.651
174,52.885,22.387,207.651
175,52.885,22.486,207.651
176,52.885,22.586,207.651
177,52.885,22.685,207.651
178,52.885,22.785,207.651
179,52.885,22.884,207.651
180,52.885,22.984,207.651
181,52.885,23.083,207.651
182,52.885,23.183,207.651
183,52.885,23.282,207.651
184,52.885,23.382,207.651
185,52.885,23.481,207.651
186,52.885,23.581,207.651
187,52.885,23.68,207.651
188,52.885,23.78,207.651
189,52.885,23.879,207.651
190,52.885,24.277,207.651
191,52.989,24.31,207.927
192,52.989,24.509,207.927
193,52.989,24.608,207.927
194,52.989,24.708,207.927
195,52.989,24.808,207.927
196,52.989,24.907,207.927
197,52.989,25.007,207.927
198,52.989,25.107,207.927
199,52.989,25.206,207.927
200,52.989,25.306,207.927
201,52.989,25.406,207.927
202,52.989,25.505,207.927
203,52.989,25.605,207.927
204,52.989,25.704,207.927
205,52.989,25.804,207.927
206,52.989,25.904,207.927
207,52.989,26.003,207.927
208,52.989,26.103,207.927
209,52.989,26.203,207.927
210,52.989,26.302,207.927
211,52.989,26.402,207.927
212,53.093,26.537,208.203
213,53.093,26.736,208.203
214,53.093,26.836,208.203
215,53.093,26.936,208.203
216,53.093,27.035,208.203
217,53.093,27.135,208.203
218,53.093,27.235,208.203
219,53.093,27.335,208.203
220,53.093,27.435,208.203
221,53.093,27.534,208.203
222,53.093,27.634,208.203
223,53.093,27.734,208.203
224,53.093,27.834,208.203
225,52.989,27.896,207.927
226,53.093,27.933,208.203
227,52.989,28.096,207.927
228,52.989,28.295,207.927
229,53.093,28.432,208.203
230,53.093,28.532,208.203
231,53.093,28.632,208.203
232,53.093,28.731,208.203
233,53.093,28.931,208.203
234,53.197,28.97,208.481
235,53.197,29.069,208.481
236,53.197,29.269,208.481
237,53.197,29.369,208.481
238,53.197,29.469,208.481
239,53.197,29.569,208.481
240,53.197,29.669,208.481
241,53.197,29.769,208.481
242,53.197,29.869,208.481
243,53.197,29.968,208.481
244,53.197,30.068,208.481
245,53.197,30.168,208.481
246,53.197,30.268,208.481
247,53.197,30.368,208.481
248,53.197,30.468,208.481
249,53.197,30.568,208.481
250,53.197,30.668,208.481
251,53.197,30.768,208.481
252,53.197,30.868,208.481
253,53.197,30.967,208.481
254,53.197,31.067,208.481
255,53.197,31.167,208.481
256,53.197,31.367,208.481
257,53.197,31.567,208.481
258,53.301,31.709,208.759
259,53.301,31.809,208.759
260,53.301,32.009,208.759
261,53.301,32.109,208.759
262,53.301,32.209,208.759
263,53.301,32.309,208.759
264,53.301,32.409,208.759
265,53.301,32.509,208.759
266,53.301,32.609,208.759
267,53.301,32.709,208.759
268,53.301,32.809,208.759
269,53.301,33.009,208.759
270,53.301,33.209,208.759
271,53.301,33.309,208.759
272,53.301,33.409,208.759
273,53.405,33.454,209.037
274,53.405,33.654,209.037
275,53.405,33.754,209.037
276,53.405,33.855,209.037
277,53.405,33.955,209.037
278,53.405,34.055,209.037
279,53.405,34.155,209.037
280,53.405,34.255,209.037
281,53.405,34.355,209.037
282,53.405,34.556,209.037
283,53.405,34.656,209.037
284,53.405,34.956,209.037
285,53.405,35.057,209.037
286,53.51,35.204,209.317
287,53.51,35.304,209.317
288,53.51,35.404,209.317
289,53.51,35.505,209.317
290,53.51,35.605,209.317
291,53.51,35.705,209.317
292,53.51,35.806,209.317
293,53.51,35.906,209.317
294,53.51,36.006,209.317
295,53.51,36.106,209.317
296,53.51,36.207,209.317
297,53.51,36.307,209.317
298,53.51,36.407,209.317
299,53.51,36.508,209.317
300,53.51,36.608,209.317
301,53.51,36.708,209.317
302,53.51,36.808,209.317
303,53.51,36.909,209.317
304,53.51,37.009,209.317
305,53.615,37.26,209.597
306,53.615,37.46,209.597
307,53.615,37.661,209.597
308,53.615,37.762,209.597
309,53.615,37.862,209.597
310,53.615,37.963,209.597
311,53.615,38.063,209.597
312,53.615,38.163,209.597
313,53.615,38.264,209.597
314,53.615,38.364,209.597
315,53.615,38.465,209.597
316,53.51,38.514,209.317
317,53.51,38.714,209.317
318,53.51,38.915,209.317
319,53.615,38.967,209.597
320,53.615,39.067,209.597
321,53.615,39.268,209.597
322,53.615,39.369,209.597
323,53.615,39.569,209.597
