,X,Y,Z
266,23.093,31.625,208.203
267,23.093,31.724,208.203
268,23.093,31.924,208.203
269,23.093,32.024,208.203
270,23.093,32.123,208.203
271,23.093,32.223,208.203
272,23.093,32.323,208.203
273,23.093,32.423,208.203
274,23.093,32.522,208.203
275,23.093,32.622,208.203
276,23.093,32.722,208.203
277,23.197,32.766,208.481
278,23.197,32.865,208.481
279,23.197,32.965,208.481
280,23.197,33.065,208.481
281,23.197,33.165,208.481
282,23.197,33.265,208.481
283,23.197,33.365,208.481
284,23.197,33.465,208.481
285,23.197,33.565,208.481
286,23.197,33.665,208.481
287,23.197,33.764,208.481
288,23.197,33.864,208.481
289,23.197,33.964,208.481
290,23.197,34.064,208.481
291,23.197,34.164,208.481
292,23.197,34.264,208.481
293,23.197,34.464,208.481
294,23.301,34.91,208.759
295,23.301,35.11,208.759
296,23.301,35.21,208.759
297,23.301,35.31,208.759
298,23.301,35.41,208.759
299,23.301,35.51,208.759
300,23.301,35.61,208.759
301,23.301,35.71,208.759
302,23.301,35.81,208.759
303,23.301,35.91,208.759
304,23.301,36.01,208.759
305,23.301,36.11,208.759
306,23.301,36.21,208.759
307,23.301,36.31,208.759
308,23.301,36.41,208.759
309,23.301,36.51,208.759
310,23.301,36.61,208.759
311,23.301,36.71,208.759
312,23.301,36.81,208.759
313,23.301,36.91,208.759
314,23.301,37.11,208.759
315,23.405,37.16,209.037
316,23.405,37.561,209.037
317,23.405,37.661,209.037
318,23.405,37.761,209.037
319,23.405,37.861,209.037
320,23.405,37.961,209.037
321,23.405,38.061,209.037
322,23.405,38.162,209.037
323,23.405,38.262,209.037
324,23.405,38.362,209.037
325,23.405,38.562,209.037
326,23.405,38.662,209.037
327,23.405,38.963,209.037
328,23.405,39.063,209.037
329,23.51,39.216,209.317
330,23.51,39.316,209.317
